year,annual,Station
1905,17.4,61700004155
1906,11.8,61700004155
1907,13,61700004155
1908,10.9,61700004155
1909,10.6,61700004155
1910,10.8,61700004155
1911,13,61700004155
1912,9.9,61700004155
1913,8.9,61700004155
1914,12.7,61700004155
1915,10.8,61700004155
1916,10.7,61700004155
1917,10.2,61700004155
1918,15.3,61700004155
1919,10.8,61700004155
1920,13.6,61700004155
1921,13,61700004155
1922,12.1,61700004155
1923,13.7,61700004155
1924,13,61700004155
1925,15.4,61700004155
1926,12.2,61700004155
1927,15.5,61700004155
1928,12.6,61700004155
1929,13.4,61700004155
1930,13.3,61700004155
1931,14.7,61700004155
1932,12.4,61700004155
1933,15.1,61700004155
1934,10.7,61700004155
1935,14.4,61700004155
1936,14,61700004155
1937,14.2,61700004155
1938,11.3,61700004155
1939,12.1,61700004155
1940,9.3,61700004155
1941,13.2,61700004155
1942,14.1,61700004155
1943,14.8,61700004155
1944,15.6,61700004155
1945,-99.9,61700004155
1946,13.6,61700004155
1947,13.3,61700004155
1948,10.8,61700004155
1949,12.4,61700004155
1950,16,61700004155
1951,15.4,61700004155
1952,14.4,61700004155
1953,15.2,61700004155
1954,12.8,61700004155
1955,13,61700004155
1956,12.8,61700004155
1957,17.9,61700004155
1958,14,61700004155
1959,17.2,61700004155
1960,13,61700004155
1961,13.3,61700004155
1962,14.4,61700004155
1963,13.6,61700004155
1964,14.4,61700004155
1965,13.3,61700004155
1966,16.5,61700004155
1967,13,61700004155
1968,17.6,61700004155
1969,16.2,61700004155
1970,14.3,61700004155
1971,14.9,61700004155
1972,15,61700004155
1973,12.8,61700004155
1974,14.1,61700004155
1975,12.7,61700004155
1976,12.9,61700004155
1977,13.2,61700004155
1978,12.7,61700004155
1979,14.8,61700004155
1980,15,61700004155
1981,13.4,61700004155
1982,12.5,61700004155
1983,16.9,61700004155
1984,16.2,61700004155
1985,15,61700004155
1986,14.1,61700004155
1987,13.2,61700004155
1988,14.4,61700004155
1989,14.4,61700004155
1990,15.1,61700004155
1991,16.1,61700004155
1992,15.5,61700004155
1993,15.4,61700004155
1994,15.2,61700004155
1995,15.1,61700004155
1996,12.7,61700004155
1997,12.7,61700004155
1998,15.4,61700004155
1999,14.9,61700004155
1901,31.7,61700002641
1902,33.1,61700002641
1903,33,61700002641
1904,35.6,61700002641
1905,34.2,61700002641
1906,32,61700002641
1907,33.6,61700002641
1908,33.1,61700002641
1909,32.4,61700002641
1910,30.1,61700002641
1911,37.5,61700002641
1912,31.8,61700002641
1913,30.2,61700002641
1914,31.9,61700002641
1915,33.1,61700002641
1916,30,61700002641
1917,32.2,61700002641
1918,34.5,61700002641
1919,31.5,61700002641
1920,30.5,61700002641
1921,36,61700002641
1922,34.4,61700002641
1923,35.3,61700002641
1924,33,61700002641
1925,33.2,61700002641
1926,32.3,61700002641
1927,31.7,61700002641
1928,36.4,61700002641
1929,35.7,61700002641
1930,32.9,61700002641
1931,32.8,61700002641
1932,34.1,61700002641
1933,34.2,61700002641
1934,33.4,61700002641
1935,32.3,61700002641
1936,32.1,61700002641
1937,34.8,61700002641
1938,34.5,61700002641
1939,33,61700002641
1940,29.9,61700002641
1941,34.6,61700002641
1942,33.6,61700002641
1943,35.3,61700002641
1944,37.5,61700002641
1945,-99.9,61700002641
1946,34.7,61700002641
1947,38.2,61700002641
1948,34.3,61700002641
1949,35.4,61700002641
1950,33.3,61700002641
1951,33.7,61700002641
1952,38.1,61700002641
1953,33.3,61700002641
1954,33,61700002641
1955,32.5,61700002641
1956,30.8,61700002641
1957,37.8,61700002641
1958,31.8,61700002641
1959,36.5,61700002641
1960,31.5,61700002641
1961,33.5,61700002641
1962,32.4,61700002641
1963,35.7,61700002641
1964,35.2,61700002641
1965,30.2,61700002641
1966,34.2,61700002641
1967,33.2,61700002641
1968,30.8,61700002641
1969,33,61700002641
1970,31.5,61700002641
1971,34.3,61700002641
1972,32.4,61700002641
1973,32,61700002641
1974,34.4,61700002641
1975,32,61700002641
1976,35.1,61700002641
1977,31.6,61700002641
1978,30.9,61700002641
1979,31.7,61700002641
1980,31.5,61700002641
1981,31,61700002641
1982,31.9,61700002641
1983,34.5,61700002641
1984,-99.9,61700002641
1985,-99.9,61700002641
1986,35.4,61700002641
1987,32.5,61700002641
1988,32.8,61700002641
1989,34.1,61700002641
1990,34,61700002641
1991,34.9,61700002641
1992,36.6,61700002641
1993,32,61700002641
1994,36,61700002641
1995,35.7,61700002641
1996,33.8,61700002641
1997,33.2,61700002641
1998,37.3,61700002641
1999,34.1,61700002641
1879,-99.9,LOCID000038
1880,-99.9,LOCID000038
1881,-99.9,LOCID000038
1882,-99.9,LOCID000038
1883,-99.9,LOCID000038
1884,-99.9,LOCID000038
1885,-99.9,LOCID000038
1886,-99.9,LOCID000038
1887,-99.9,LOCID000038
1888,-99.9,LOCID000038
1889,-99.9,LOCID000038
1890,30.5,LOCID000038
1891,29.8,LOCID000038
1892,34.4,LOCID000038
1893,32.9,LOCID000038
1894,30.5,LOCID000038
1895,29.7,LOCID000038
1896,31.5,LOCID000038
1897,30,LOCID000038
1898,31.9,LOCID000038
1899,29.8,LOCID000038
1900,32.2,LOCID000038
1901,30.2,LOCID000038
1902,30,LOCID000038
1903,30.2,LOCID000038
1904,32.6,LOCID000038
1905,31.8,LOCID000038
1906,29.8,LOCID000038
1907,30.5,LOCID000038
1908,29.2,LOCID000038
1909,27,LOCID000038
1910,29.2,LOCID000038
1911,33.4,LOCID000038
1912,30.3,LOCID000038
1913,27.7,LOCID000038
1914,30.2,LOCID000038
1915,32,LOCID000038
1916,28.5,LOCID000038
1917,32.4,LOCID000038
1918,30,LOCID000038
1919,31.3,LOCID000038
1920,30.4,LOCID000038
1921,33,LOCID000038
1922,32.6,LOCID000038
1923,34,LOCID000038
1924,31.3,LOCID000038
1925,32.4,LOCID000038
1926,29.8,LOCID000038
1927,29.6,LOCID000038
1928,32.5,LOCID000038
1929,31.4,LOCID000038
1930,31.1,LOCID000038
1931,31.3,LOCID000038
1932,34.6,LOCID000038
1933,29.7,LOCID000038
1934,30.1,LOCID000038
1935,31.5,LOCID000038
1936,30.1,LOCID000038
1937,33.1,LOCID000038
1938,31.6,LOCID000038
1939,31.2,LOCID000038
1940,28.9,LOCID000038
1941,33.6,LOCID000038
1942,31,LOCID000038
1943,36,LOCID000038
1944,35.2,LOCID000038
1945,-99.9,LOCID000038
1946,34.4,LOCID000038
1947,34.9,LOCID000038
1948,33.2,LOCID000038
1949,31.9,LOCID000038
1950,31.8,LOCID000038
1951,31.6,LOCID000038
1952,33.6,LOCID000038
1953,32,LOCID000038
1954,30.3,LOCID000038
1955,29.7,LOCID000038
1956,28,LOCID000038
1957,34.6,LOCID000038
1958,28.4,LOCID000038
1959,34.6,LOCID000038
1960,29.9,LOCID000038
1961,32.5,LOCID000038
1962,26.8,LOCID000038
1963,34.2,LOCID000038
1964,32.9,LOCID000038
1965,26.3,LOCID000038
1966,30.9,LOCID000038
1967,29.2,LOCID000038
1968,30.3,LOCID000038
1969,33,LOCID000038
1970,31,LOCID000038
1971,32.2,LOCID000038
1972,32.3,LOCID000038
1973,33.5,LOCID000038
1974,30.6,LOCID000038
1975,35.2,LOCID000038
1976,34.6,LOCID000038
1977,31.2,LOCID000038
1978,29.9,LOCID000038
1979,29.1,LOCID000038
1980,29.6,LOCID000038
1981,31,LOCID000038
1982,31.5,LOCID000038
1983,31.6,LOCID000038
1984,31.5,LOCID000038
1985,30.6,LOCID000038
1986,32.1,LOCID000038
1987,30.6,LOCID000038
1988,28.2,LOCID000038
1989,31.4,LOCID000038
1990,33.7,LOCID000038
1991,31,LOCID000038
1992,37.6,LOCID000038
1993,28.7,LOCID000038
1994,33.8,LOCID000038
1995,32.4,LOCID000038
1996,32.2,LOCID000038
1997,32.5,LOCID000038
1998,30.8,LOCID000038
1999,31.9,LOCID000038
2000,33.8,LOCID000038
2001,32.8,LOCID000038
2002,33.5,LOCID000038
2003,35.8,LOCID000038
2004,30.9,LOCID000038
1879,-99.9,LOCID000039
1880,-99.9,LOCID000039
1881,-99.9,LOCID000039
1882,-99.9,LOCID000039
1883,-99.9,LOCID000039
1884,-99.9,LOCID000039
1885,-99.9,LOCID000039
1886,-99.9,LOCID000039
1887,-99.9,LOCID000039
1888,-99.9,LOCID000039
1889,-99.9,LOCID000039
1890,-99.9,LOCID000039
1891,-99.9,LOCID000039
1892,-99.9,LOCID000039
1893,-99.9,LOCID000039
1894,-99.9,LOCID000039
1895,-99.9,LOCID000039
1896,-99.9,LOCID000039
1897,-99.9,LOCID000039
1898,-99.9,LOCID000039
1899,-99.9,LOCID000039
1900,-99.9,LOCID000039
1901,-99.9,LOCID000039
1902,-99.9,LOCID000039
1903,-99.9,LOCID000039
1904,-99.9,LOCID000039
1905,-99.9,LOCID000039
1906,-99.9,LOCID000039
1907,-99.9,LOCID000039
1908,-99.9,LOCID000039
1909,-99.9,LOCID000039
1910,-99.9,LOCID000039
1911,-99.9,LOCID000039
1912,-99.9,LOCID000039
1913,-99.9,LOCID000039
1914,-99.9,LOCID000039
1915,-99.9,LOCID000039
1916,-99.9,LOCID000039
1917,31.8,LOCID000039
1918,31,LOCID000039
1919,30.8,LOCID000039
1920,33,LOCID000039
1921,36.1,LOCID000039
1922,35.4,LOCID000039
1923,33.2,LOCID000039
1924,30.1,LOCID000039
1925,31.9,LOCID000039
1926,30,LOCID000039
1927,30.9,LOCID000039
1928,34.7,LOCID000039
1929,33.4,LOCID000039
1930,32.6,LOCID000039
1931,31.2,LOCID000039
1932,33.9,LOCID000039
1933,32.4,LOCID000039
1934,31.7,LOCID000039
1935,34,LOCID000039
1936,32.4,LOCID000039
1937,33.7,LOCID000039
1938,32.5,LOCID000039
1939,30.1,LOCID000039
1940,28.5,LOCID000039
1941,29.8,LOCID000039
1942,31.9,LOCID000039
1943,36.8,LOCID000039
1944,33.4,LOCID000039
1945,31.7,LOCID000039
1946,33.5,LOCID000039
1947,36.6,LOCID000039
1948,31.2,LOCID000039
1949,34,LOCID000039
1950,32.3,LOCID000039
1951,31,LOCID000039
1952,34.7,LOCID000039
1953,31.4,LOCID000039
1954,33.1,LOCID000039
1955,30.3,LOCID000039
1956,28.6,LOCID000039
1957,36,LOCID000039
1958,31.5,LOCID000039
1959,35.3,LOCID000039
1960,32,LOCID000039
1961,32.5,LOCID000039
1962,31.5,LOCID000039
1963,34.4,LOCID000039
1964,34.5,LOCID000039
1965,31.5,LOCID000039
1966,34.2,LOCID000039
1967,32.3,LOCID000039
1968,30.8,LOCID000039
1969,31.6,LOCID000039
1970,31.1,LOCID000039
1971,33,LOCID000039
1972,33,LOCID000039
1973,32,LOCID000039
1974,34.8,LOCID000039
1975,32.2,LOCID000039
1976,35.7,LOCID000039
1977,30.4,LOCID000039
1978,31.1,LOCID000039
1979,31.9,LOCID000039
1980,31.1,LOCID000039
1981,30.4,LOCID000039
1982,33.2,LOCID000039
1983,35.8,LOCID000039
1984,35.8,LOCID000039
1985,32.4,LOCID000039
1986,34.2,LOCID000039
1987,31.6,LOCID000039
1988,32.9,LOCID000039
1989,33.7,LOCID000039
1990,34.8,LOCID000039
1991,35.3,LOCID000039
1992,36.2,LOCID000039
1993,30.6,LOCID000039
1994,36.9,LOCID000039
1995,33.6,LOCID000039
1996,31.2,LOCID000039
1997,32.3,LOCID000039
1998,34.6,LOCID000039
1999,32.8,LOCID000039
2000,35.3,LOCID000039
2001,32.5,LOCID000039
2002,32.5,LOCID000039
2003,36,LOCID000039
2004,31.3,LOCID000039
1901,30.6,61700003038
1902,28.8,61700003038
1903,30.3,61700003038
1904,34.9,61700003038
1905,33,61700003038
1906,32.2,61700003038
1907,29.3,61700003038
1908,31.5,61700003038
1909,27.2,61700003038
1910,32.1,61700003038
1911,34.5,61700003038
1912,30.1,61700003038
1913,30.1,61700003038
1914,33,61700003038
1915,34.3,61700003038
1916,29.4,61700003038
1917,34.1,61700003038
1918,30.8,61700003038
1919,33.7,61700003038
1920,30.9,61700003038
1921,35.2,61700003038
1922,35.7,61700003038
1923,35.9,61700003038
1924,32.1,61700003038
1925,33.4,61700003038
1926,32.2,61700003038
1927,29.8,61700003038
1928,32.5,61700003038
1929,32.9,61700003038
1930,31.7,61700003038
1931,30.6,61700003038
1932,33,61700003038
1933,30,61700003038
1934,29.6,61700003038
1935,-99.9,61700003038
1936,29.8,61700003038
1937,33.9,61700003038
1938,31.3,61700003038
1939,32.3,61700003038
1940,27.7,61700003038
1941,32.4,61700003038
1942,-99.9,61700003038
1943,-99.9,61700003038
1944,-99.9,61700003038
1945,-99.9,61700003038
1946,-99.9,61700003038
1947,34.1,61700003038
1948,32.2,61700003038
1949,31.3,61700003038
1950,29.9,61700003038
1951,31.2,61700003038
1952,32.2,61700003038
1953,30.5,61700003038
1954,32.5,61700003038
1955,28.3,61700003038
1956,29.3,61700003038
1957,33.1,61700003038
1958,28.2,61700003038
1959,34.3,61700003038
1960,28.9,61700003038
1961,32.4,61700003038
1962,27.9,61700003038
1963,34.7,61700003038
1964,32.5,61700003038
1965,26.3,61700003038
1966,32.3,61700003038
1967,30.2,61700003038
1968,32.4,61700003038
1969,32.2,61700003038
1970,29.6,61700003038
1971,31.5,61700003038
1972,30,61700003038
1973,31.8,61700003038
1974,32.7,61700003038
1975,33.2,61700003038
1976,32.4,61700003038
1977,29.6,61700003038
1978,30.7,61700003038
1979,31.8,61700003038
1980,30.1,61700003038
1981,30.1,61700003038
1982,32.6,61700003038
1983,31.5,61700003038
1984,31.5,61700003038
1985,30.6,61700003038
1986,31.4,61700003038
1987,31.6,61700003038
1988,27.7,61700003038
1989,33.2,61700003038
1990,34.1,61700003038
1991,32,61700003038
1992,36.9,61700003038
1993,28.5,61700003038
1994,35.8,61700003038
1995,32.7,61700003038
1996,32.9,61700003038
1997,32.5,61700003038
1998,31.4,61700003038
1999,33.3,61700003038
1879,27.3,61700010962
1880,29.9,61700010962
1881,29.3,61700010962
1882,25.8,61700010962
1883,27.4,61700010962
1884,29.9,61700010962
1885,25.3,61700010962
1886,29,61700010962
1887,25.3,61700010962
1888,27,61700010962
1889,26.7,61700010962
1890,26.4,61700010962
1891,28.5,61700010962
1892,31,61700010962
1893,26.7,61700010962
1894,29.3,61700010962
1895,28.3,61700010962
1896,25.8,61700010962
1897,27.7,61700010962
1898,26,61700010962
1899,26.5,61700010962
1900,28.9,61700010962
1901,26.1,61700010962
1902,27,61700010962
1903,25.5,61700010962
1904,27.5,61700010962
1905,30.4,61700010962
1906,28.7,61700010962
1907,27.1,61700010962
1908,29.1,61700010962
1909,26.4,61700010962
1910,29.8,61700010962
1911,28.3,61700010962
1912,26.3,61700010962
1913,23.5,61700010962
1914,24.5,61700010962
1915,24.6,61700010962
1916,24.2,61700010962
1917,28.1,61700010962
1918,27.8,61700010962
1919,25.6,61700010962
1920,29.2,61700010962
1921,30.1,61700010962
1922,30.1,61700010962
1923,30.4,61700010962
1924,28.7,61700010962
1925,28.3,61700010962
1926,27.5,61700010962
1927,28.6,61700010962
1928,29.4,61700010962
1929,30.5,61700010962
1930,29.2,61700010962
1931,29.3,61700010962
1932,26.5,61700010962
1933,27.9,61700010962
1934,29.3,61700010962
1935,30.8,61700010962
1936,25.8,61700010962
1937,27.4,61700010962
1938,27.3,61700010962
1939,25.5,61700010962
1940,25.7,61700010962
1941,27.2,61700010962
1942,27.8,61700010962
1943,31.1,61700010962
1944,27.4,61700010962
1945,30.7,61700010962
1946,29.5,61700010962
1947,33.8,61700010962
1948,26.9,61700010962
1949,30.7,61700010962
1950,31.8,61700010962
1951,26.7,61700010962
1952,32.8,61700010962
1953,28.3,61700010962
1954,27.8,61700010962
1955,28.3,61700010962
1956,26.5,61700010962
1957,31,61700010962
1958,29.2,61700010962
1959,28.6,61700010962
1960,27.4,61700010962
1961,27.7,61700010962
1962,28.8,61700010962
1963,27.4,61700010962
1964,27.8,61700010962
1965,29.4,61700010962
1966,28.7,61700010962
1967,29.2,61700010962
1968,26.2,61700010962
1969,27.2,61700010962
1970,27.6,61700010962
1971,27.3,61700010962
1972,29.4,61700010962
1973,26.9,61700010962
1974,30.5,61700010962
1975,29.4,61700010962
1976,28.5,61700010962
1977,26.8,61700010962
1978,25.3,61700010962
1979,26.2,61700010962
1980,31.8,61700010962
1981,27.3,61700010962
1982,27.8,61700010962
1983,32.9,61700010962
1984,32.4,61700010962
1985,29.3,61700010962
1986,27,61700010962
1987,28.2,61700010962
1988,29.4,61700010962
1989,28,61700010962
1990,27.3,61700010962
1991,29.4,61700010962
1992,28.6,61700010962
1993,27.5,61700010962
1994,30.8,61700010962
1995,29.5,61700010962
1996,27.7,61700010962
1997,24.6,61700010962
1998,30.4,61700010962
1999,29.6,61700010962
1879,-99.9,LOCID000049
1880,-99.9,LOCID000049
1881,-99.9,LOCID000049
1882,-99.9,LOCID000049
1883,-99.9,LOCID000049
1884,-99.9,LOCID000049
1885,-99.9,LOCID000049
1886,-99.9,LOCID000049
1887,-99.9,LOCID000049
1888,-99.9,LOCID000049
1889,-99.9,LOCID000049
1890,-99.9,LOCID000049
1891,-99.9,LOCID000049
1892,-99.9,LOCID000049
1893,-99.9,LOCID000049
1894,-99.9,LOCID000049
1895,-99.9,LOCID000049
1896,-99.9,LOCID000049
1897,-99.9,LOCID000049
1898,-99.9,LOCID000049
1899,-99.9,LOCID000049
1900,-99.9,LOCID000049
1901,-99.9,LOCID000049
1902,-99.9,LOCID000049
1903,-99.9,LOCID000049
1904,-99.9,LOCID000049
1905,-99.9,LOCID000049
1906,-99.9,LOCID000049
1907,-99.9,LOCID000049
1908,-99.9,LOCID000049
1909,-99.9,LOCID000049
1910,-99.9,LOCID000049
1911,-99.9,LOCID000049
1912,-99.9,LOCID000049
1913,-99.9,LOCID000049
1914,-99.9,LOCID000049
1915,-99.9,LOCID000049
1916,-99.9,LOCID000049
1917,-99.9,LOCID000049
1918,-99.9,LOCID000049
1919,-99.9,LOCID000049
1920,-99.9,LOCID000049
1921,-99.9,LOCID000049
1922,-99.9,LOCID000049
1923,-99.9,LOCID000049
1924,-99.9,LOCID000049
1925,-99.9,LOCID000049
1926,-99.9,LOCID000049
1927,-99.9,LOCID000049
1928,-99.9,LOCID000049
1929,-99.9,LOCID000049
1930,-99.9,LOCID000049
1931,-99.9,LOCID000049
1932,-99.9,LOCID000049
1933,-99.9,LOCID000049
1934,-99.9,LOCID000049
1935,-99.9,LOCID000049
1936,-99.9,LOCID000049
1937,-99.9,LOCID000049
1938,-99.9,LOCID000049
1939,-99.9,LOCID000049
1940,-99.9,LOCID000049
1941,-99.9,LOCID000049
1942,-99.9,LOCID000049
1943,-99.9,LOCID000049
1944,-99.9,LOCID000049
1945,-99.9,LOCID000049
1946,-99.9,LOCID000049
1947,-99.9,LOCID000049
1948,-99.9,LOCID000049
1949,-99.9,LOCID000049
1950,-99.9,LOCID000049
1951,-99.9,LOCID000049
1952,-99.9,LOCID000049
1953,-99.9,LOCID000049
1954,-99.9,LOCID000049
1955,-99.9,LOCID000049
1956,-99.9,LOCID000049
1957,-99.9,LOCID000049
1958,-99.9,LOCID000049
1959,-99.9,LOCID000049
1960,-99.9,LOCID000049
1961,-99.9,LOCID000049
1962,-99.9,LOCID000049
1963,-99.9,LOCID000049
1964,-99.9,LOCID000049
1965,-99.9,LOCID000049
1966,-99.9,LOCID000049
1967,-99.9,LOCID000049
1968,-99.9,LOCID000049
1969,-99.9,LOCID000049
1970,-99.9,LOCID000049
1971,-99.9,LOCID000049
1972,-99.9,LOCID000049
1973,-99.9,LOCID000049
1974,-99.9,LOCID000049
1975,-99.9,LOCID000049
1976,-99.9,LOCID000049
1977,-99.9,LOCID000049
1978,-99.9,LOCID000049
1979,-99.9,LOCID000049
1980,-99.9,LOCID000049
1981,-99.9,LOCID000049
1982,-99.9,LOCID000049
1983,-99.9,LOCID000049
1984,-99.9,LOCID000049
1985,-99.9,LOCID000049
1986,-99.9,LOCID000049
1987,-99.9,LOCID000049
1988,-99.9,LOCID000049
1989,-99.9,LOCID000049
1990,-99.9,LOCID000049
1991,-99.9,LOCID000049
1992,-99.9,LOCID000049
1993,-99.9,LOCID000049
1994,-99.9,LOCID000049
1995,-99.9,LOCID000049
1996,-99.9,LOCID000049
1997,-99.9,LOCID000049
1998,-99.9,LOCID000049
1999,-99.9,LOCID000049
2000,-99.9,LOCID000049
2001,-99.9,LOCID000049
2002,-99.9,LOCID000049
2003,-99.9,LOCID000049
2004,-99.9,LOCID000049
1879,-99.9,LOCID000048
1880,-99.9,LOCID000048
1881,-99.9,LOCID000048
1882,-99.9,LOCID000048
1883,-99.9,LOCID000048
1884,-99.9,LOCID000048
1885,-99.9,LOCID000048
1886,-99.9,LOCID000048
1887,-99.9,LOCID000048
1888,-99.9,LOCID000048
1889,-99.9,LOCID000048
1890,-99.9,LOCID000048
1891,-99.9,LOCID000048
1892,-99.9,LOCID000048
1893,-99.9,LOCID000048
1894,-99.9,LOCID000048
1895,-99.9,LOCID000048
1896,-99.9,LOCID000048
1897,-99.9,LOCID000048
1898,-99.9,LOCID000048
1899,-99.9,LOCID000048
1900,-99.9,LOCID000048
1901,-99.9,LOCID000048
1902,-99.9,LOCID000048
1903,-99.9,LOCID000048
1904,-99.9,LOCID000048
1905,-99.9,LOCID000048
1906,-99.9,LOCID000048
1907,-99.9,LOCID000048
1908,-99.9,LOCID000048
1909,-99.9,LOCID000048
1910,-99.9,LOCID000048
1911,-99.9,LOCID000048
1912,-99.9,LOCID000048
1913,-99.9,LOCID000048
1914,-99.9,LOCID000048
1915,-99.9,LOCID000048
1916,-99.9,LOCID000048
1917,-99.9,LOCID000048
1918,-99.9,LOCID000048
1919,-99.9,LOCID000048
1920,-99.9,LOCID000048
1921,-99.9,LOCID000048
1922,-99.9,LOCID000048
1923,-99.9,LOCID000048
1924,-99.9,LOCID000048
1925,-99.9,LOCID000048
1926,-99.9,LOCID000048
1927,-99.9,LOCID000048
1928,-99.9,LOCID000048
1929,-99.9,LOCID000048
1930,-99.9,LOCID000048
1931,-99.9,LOCID000048
1932,-99.9,LOCID000048
1933,-99.9,LOCID000048
1934,-99.9,LOCID000048
1935,-99.9,LOCID000048
1936,-99.9,LOCID000048
1937,-99.9,LOCID000048
1938,-99.9,LOCID000048
1939,-99.9,LOCID000048
1940,-99.9,LOCID000048
1941,-99.9,LOCID000048
1942,-99.9,LOCID000048
1943,-99.9,LOCID000048
1944,-99.9,LOCID000048
1945,-99.9,LOCID000048
1946,-99.9,LOCID000048
1947,-99.9,LOCID000048
1948,-99.9,LOCID000048
1949,-99.9,LOCID000048
1950,-99.9,LOCID000048
1951,-99.9,LOCID000048
1952,-99.9,LOCID000048
1953,-99.9,LOCID000048
1954,-99.9,LOCID000048
1955,-99.9,LOCID000048
1956,-99.9,LOCID000048
1957,-99.9,LOCID000048
1958,-99.9,LOCID000048
1959,-99.9,LOCID000048
1960,-99.9,LOCID000048
1961,-99.9,LOCID000048
1962,-99.9,LOCID000048
1963,-99.9,LOCID000048
1964,-99.9,LOCID000048
1965,-99.9,LOCID000048
1966,-99.9,LOCID000048
1967,-99.9,LOCID000048
1968,-99.9,LOCID000048
1969,-99.9,LOCID000048
1970,-99.9,LOCID000048
1971,-99.9,LOCID000048
1972,-99.9,LOCID000048
1973,-99.9,LOCID000048
1974,-99.9,LOCID000048
1975,-99.9,LOCID000048
1976,-99.9,LOCID000048
1977,-99.9,LOCID000048
1978,-99.9,LOCID000048
1979,-99.9,LOCID000048
1980,-99.9,LOCID000048
1981,-99.9,LOCID000048
1982,-99.9,LOCID000048
1983,-99.9,LOCID000048
1984,-99.9,LOCID000048
1985,-99.9,LOCID000048
1986,-99.9,LOCID000048
1987,-99.9,LOCID000048
1988,-99.9,LOCID000048
1989,-99.9,LOCID000048
1990,-99.9,LOCID000048
1991,-99.9,LOCID000048
1992,-99.9,LOCID000048
1993,-99.9,LOCID000048
1994,-99.9,LOCID000048
1995,-99.9,LOCID000048
1996,-99.9,LOCID000048
1997,-99.9,LOCID000048
1998,-99.9,LOCID000048
1999,-99.9,LOCID000048
2000,-99.9,LOCID000048
2001,-99.9,LOCID000048
2002,-99.9,LOCID000048
2003,-99.9,LOCID000048
2004,-99.9,LOCID000048
1901,30.2,61700001474
1902,30,61700001474
1903,30.2,61700001474
1904,32.6,61700001474
1905,31.8,61700001474
1906,29.8,61700001474
1907,30.5,61700001474
1908,29.2,61700001474
1909,27,61700001474
1910,29.2,61700001474
1911,33.4,61700001474
1912,30.3,61700001474
1913,27.7,61700001474
1914,30.2,61700001474
1915,32,61700001474
1916,28.5,61700001474
1917,32.4,61700001474
1918,30,61700001474
1919,31.3,61700001474
1920,30.4,61700001474
1921,33,61700001474
1922,32.6,61700001474
1923,34,61700001474
1924,31.3,61700001474
1925,32.4,61700001474
1926,29.8,61700001474
1927,29.6,61700001474
1928,32.5,61700001474
1929,31.4,61700001474
1930,31.1,61700001474
1931,31.3,61700001474
1932,34.6,61700001474
1933,29.7,61700001474
1934,30.1,61700001474
1935,31.5,61700001474
1936,30.1,61700001474
1937,33.1,61700001474
1938,31.6,61700001474
1939,31.2,61700001474
1940,28.9,61700001474
1941,33.6,61700001474
1942,31,61700001474
1943,36,61700001474
1944,35.2,61700001474
1945,-99.9,61700001474
1946,34.4,61700001474
1947,34.9,61700001474
1948,33.2,61700001474
1949,31.9,61700001474
1950,31.8,61700001474
1951,31.6,61700001474
1952,33.6,61700001474
1953,32,61700001474
1954,30.3,61700001474
1955,29.7,61700001474
1956,28,61700001474
1957,34.6,61700001474
1958,28.4,61700001474
1959,34.6,61700001474
1960,29.9,61700001474
1961,32.5,61700001474
1962,26.8,61700001474
1963,34.2,61700001474
1964,32.9,61700001474
1965,26.3,61700001474
1966,30.9,61700001474
1967,29.2,61700001474
1968,30.3,61700001474
1969,33,61700001474
1970,31,61700001474
1971,32.2,61700001474
1972,32.3,61700001474
1973,33.5,61700001474
1974,30.6,61700001474
1975,35.2,61700001474
1976,34.6,61700001474
1977,31.2,61700001474
1978,29.9,61700001474
1979,29.1,61700001474
1980,29.6,61700001474
1981,31,61700001474
1982,31.5,61700001474
1983,31.6,61700001474
1984,31.5,61700001474
1985,30.6,61700001474
1986,32.1,61700001474
1987,30.6,61700001474
1988,28.2,61700001474
1989,31.4,61700001474
1990,33.7,61700001474
1991,31,61700001474
1992,37.6,61700001474
1993,28.7,61700001474
1994,33.8,61700001474
1995,32.4,61700001474
1996,32.2,61700001474
1997,32.5,61700001474
1998,30.8,61700001474
1999,31.9,61700001474
1891,26.8,61700010147
1892,31.7,61700010147
1893,31,61700010147
1894,28.1,61700010147
1895,29.1,61700010147
1896,28.6,61700010147
1897,28.1,61700010147
1898,30.7,61700010147
1899,28.3,61700010147
1900,29.8,61700010147
1901,30,61700010147
1902,27.8,61700010147
1903,29.9,61700010147
1904,31.6,61700010147
1905,32.1,61700010147
1906,29.3,61700010147
1907,29.6,61700010147
1908,30.1,61700010147
1909,27.6,61700010147
1910,30.6,61700010147
1911,32.1,61700010147
1912,29,61700010147
1913,27.7,61700010147
1914,30.4,61700010147
1915,33.1,61700010147
1916,26.5,61700010147
1917,31,61700010147
1918,28,61700010147
1919,30.4,61700010147
1920,28.9,61700010147
1921,32.1,61700010147
1922,31.1,61700010147
1923,33.5,61700010147
1924,31.3,61700010147
1925,33.4,61700010147
1926,30.4,61700010147
1927,29,61700010147
1928,33.5,61700010147
1929,31.9,61700010147
1930,32.5,61700010147
1931,31.4,61700010147
1932,34.3,61700010147
1933,31.4,61700010147
1934,31.4,61700010147
1935,30.5,61700010147
1936,30.2,61700010147
1937,33.9,61700010147
1938,31.3,61700010147
1939,31.5,61700010147
1940,28.6,61700010147
1941,33.3,61700010147
1942,31.6,61700010147
1943,35.7,61700010147
