year,cdd,Station,csdi,cwd,DTR,FD,gsl,ID,prcptot,R10mm,R20mm,r95p,r99p,Rnnmm,RX1day,RX5day,sdii,SU,TN10p,TN50p,TN90p,TNn,TNx,TR,TX10p,TX50p,TX90p,TXn,TXx,wsdi,Station_name
1893,42.0,LOCID000044,-99.9,10.0,-99.9,-99.9,-99.9,-99.9,865.9,26.0,6.0,110.1,0.0,3.0,38.2,80.3,6.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1894,23.0,LOCID000044,-99.9,9.0,-99.9,-99.9,-99.9,-99.9,917.0,28.0,5.0,59.8,0.0,2.0,30.1,70.4,6.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1895,17.0,LOCID000044,-99.9,6.0,-99.9,-99.9,-99.9,-99.9,883.3,25.0,7.0,140.9,0.0,5.0,31.3,64.4,6.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1896,18.0,LOCID000044,-99.9,9.0,-99.9,-99.9,-99.9,-99.9,1173.4,33.0,14.0,261.9,52.6,10.0,52.6,120.0,8.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1897,25.0,LOCID000044,-99.9,8.0,-99.9,-99.9,-99.9,-99.9,1136.8,37.0,12.0,75.7,0.0,3.0,43.5,81.3,7.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1898,22.0,LOCID000044,-99.9,9.0,-99.9,-99.9,-99.9,-99.9,989.8,36.0,7.0,125.6,0.0,4.0,35.7,61.7,7.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1899,19.0,LOCID000044,-99.9,7.0,-99.9,-99.9,-99.9,-99.9,964.5,29.0,10.0,246.1,124.8,6.0,62.8,147.4,7.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1900,23.0,LOCID000044,-99.9,9.0,-99.9,-99.9,-99.9,-99.9,1018.4,36.0,6.0,119.6,57.2,3.0,57.2,88.5,7.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1901,36.0,LOCID000044,-99.9,6.0,-99.9,-99.9,-99.9,-99.9,879.1,27.0,7.0,169.7,0.0,5.0,42.4,76.1,7.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1902,16.0,LOCID000044,-99.9,10.0,-99.9,-99.9,-99.9,-99.9,828.9,26.0,2.0,26.9,0.0,1.0,26.9,69.6,5.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1903,18.0,LOCID000044,-99.9,10.0,-99.9,-99.9,-99.9,-99.9,790.7,19.0,5.0,74.2,0.0,3.0,42.2,63.3,6.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1904,15.0,LOCID000044,-99.9,6.0,-99.9,-99.9,-99.9,-99.9,1017.5,36.0,11.0,209.3,45.3,7.0,45.3,70.9,8.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1905,19.0,LOCID000044,-99.9,16.0,-99.9,-99.9,-99.9,-99.9,1000.5,29.0,9.0,139.8,47.3,4.0,47.3,75.2,6.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1906,10.0,LOCID000044,-99.9,7.0,-99.9,-99.9,-99.9,-99.9,1010.8,31.0,7.0,193.1,55.9,6.0,55.9,69.9,6.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1907,16.0,LOCID000044,-99.9,9.0,-99.9,-99.9,-99.9,-99.9,958.1,28.0,8.0,67.5,0.0,2.0,34.1,66.2,6.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1908,20.0,LOCID000044,-99.9,7.0,-99.9,-99.9,-99.9,-99.9,926.5,27.0,8.0,137.6,50.6,5.0,50.6,76.3,6.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1909,13.0,LOCID000044,-99.9,8.0,-99.9,-99.9,-99.9,-99.9,953.6,28.0,7.0,107.0,0.0,4.0,42.3,75.0,6.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1910,15.0,LOCID000044,-99.9,9.0,-99.9,-99.9,-99.9,-99.9,1457.4,48.0,15.0,293.6,168.8,6.0,94.5,130.6,8.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1911,13.0,LOCID000044,-99.9,7.0,-99.9,-99.9,-99.9,-99.9,1023.5,30.0,9.0,206.7,50.9,6.0,50.9,87.9,7.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1912,12.0,LOCID000044,-99.9,12.0,-99.9,-99.9,-99.9,-99.9,1402.1,46.0,19.0,268.8,52.2,9.0,52.2,92.7,8.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1913,13.0,LOCID000044,-99.9,10.0,-99.9,-99.9,-99.9,-99.9,1237.2,44.0,11.0,178.1,49.7,5.0,49.7,94.2,8.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1914,17.0,LOCID000044,-99.9,7.0,-99.9,-99.9,-99.9,-99.9,1051.8,39.0,10.0,97.1,0.0,3.0,37.9,65.0,7.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1915,17.0,LOCID000044,-99.9,10.0,-99.9,-99.9,-99.9,-99.9,1221.8,42.0,14.0,242.7,54.2,8.0,54.2,100.5,8.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1916,17.0,LOCID000044,-99.9,8.0,-99.9,-99.9,-99.9,-99.9,1233.8,44.0,8.0,247.9,0.0,7.0,43.8,84.9,8.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1917,15.0,LOCID000044,-99.9,8.0,-99.9,-99.9,-99.9,-99.9,1007.5,35.0,11.0,120.1,0.0,5.0,33.8,71.5,7.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1918,27.0,LOCID000044,-99.9,10.0,-99.9,-99.9,-99.9,-99.9,1132.0,33.0,13.0,190.7,114.8,6.0,67.8,109.3,9.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1919,9.0,LOCID000044,-99.9,8.0,-99.9,-99.9,-99.9,-99.9,1157.6,41.0,9.0,268.1,104.2,8.0,54.7,107.0,8.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1920,44.0,LOCID000044,-99.9,9.0,-99.9,-99.9,-99.9,-99.9,1131.8,36.0,17.0,275.2,0.0,11.0,43.6,101.1,9.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1921,29.0,LOCID000044,-99.9,10.0,-99.9,-99.9,-99.9,-99.9,1081.6,32.0,17.0,385.7,234.9,9.0,79.4,101.7,9.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1922,9.0,LOCID000044,-99.9,10.0,-99.9,-99.9,-99.9,-99.9,1516.0,50.0,18.0,384.0,160.7,11.0,57.2,120.9,8.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1923,17.0,LOCID000044,-99.9,12.0,-99.9,-99.9,-99.9,-99.9,1083.9,33.0,8.0,91.2,0.0,3.0,32.3,66.0,6.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1924,21.0,LOCID000044,-99.9,12.0,-99.9,-99.9,-99.9,-99.9,1178.3,32.0,10.0,298.3,223.8,5.0,89.3,144.0,8.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1925,14.0,LOCID000044,-99.9,10.0,-99.9,-99.9,-99.9,-99.9,877.9,24.0,8.0,162.3,71.3,5.0,71.3,77.4,6.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1926,15.0,LOCID000044,-99.9,10.0,-99.9,-99.9,-99.9,-99.9,946.8,32.0,8.0,34.7,0.0,1.0,34.7,73.2,6.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1927,21.0,LOCID000044,-99.9,11.0,-99.9,-99.9,-99.9,-99.9,1063.4,32.0,10.0,259.5,47.1,7.0,47.1,82.9,7.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1928,18.0,LOCID000044,-99.9,11.0,-99.9,-99.9,-99.9,-99.9,882.2,24.0,6.0,101.8,45.2,3.0,45.2,63.6,6.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1929,24.0,LOCID000044,-99.9,8.0,-99.9,-99.9,-99.9,-99.9,871.8,22.0,5.0,188.3,74.2,5.0,74.2,121.9,7.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1930,17.0,LOCID000044,-99.9,9.0,-99.9,-99.9,-99.9,-99.9,1121.0,32.0,13.0,211.1,136.1,4.0,72.3,111.7,7.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1931,10.0,LOCID000044,-99.9,8.0,-99.9,-99.9,-99.9,-99.9,1056.7,35.0,8.0,92.3,0.0,4.0,38.0,61.2,6.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1932,25.0,LOCID000044,-99.9,8.0,-99.9,-99.9,-99.9,-99.9,1168.8,41.0,17.0,175.9,47.1,8.0,47.1,110.3,8.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1933,9.0,LOCID000044,-99.9,10.0,-99.9,-99.9,-99.9,-99.9,1291.4,40.0,12.0,274.6,145.8,7.0,53.6,95.7,7.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1934,17.0,LOCID000044,-99.9,6.0,-99.9,-99.9,-99.9,-99.9,1016.4,29.0,13.0,288.2,115.8,7.0,69.6,104.1,8.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1935,15.0,LOCID000044,-99.9,10.0,-99.9,-99.9,-99.9,-99.9,1181.3,38.0,10.0,181.0,57.8,5.0,57.8,72.5,7.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1936,12.0,LOCID000044,-99.9,9.0,-99.9,-99.9,-99.9,-99.9,1402.8,50.0,15.0,288.2,46.5,11.0,46.5,101.3,8.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1937,10.0,LOCID000044,-99.9,8.0,-99.9,-99.9,-99.9,-99.9,1307.4,40.0,15.0,329.6,107.8,10.0,58.7,120.8,8.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1938,17.0,LOCID000044,-99.9,6.0,-99.9,-99.9,-99.9,-99.9,1169.8,45.0,9.0,213.4,97.5,6.0,51.1,100.8,8.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1939,17.0,LOCID000044,-99.9,15.0,-99.9,-99.9,-99.9,-99.9,1571.0,52.0,22.0,292.5,47.0,10.0,47.0,120.4,9.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1940,15.0,LOCID000044,-99.9,9.0,-99.9,-99.9,-99.9,-99.9,1330.2,36.0,13.0,378.0,184.4,9.0,97.7,209.5,8.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1941,12.0,LOCID000044,-99.9,8.0,-99.9,-99.9,-99.9,-99.9,1207.9,34.0,14.0,244.3,149.3,6.0,55.9,99.3,7.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1942,15.0,LOCID000044,-99.9,10.0,-99.9,-99.9,-99.9,-99.9,896.8,29.0,7.0,35.2,0.0,3.0,35.2,70.4,6.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1943,29.0,LOCID000044,-99.9,8.0,-99.9,-99.9,-99.9,-99.9,759.1,22.0,7.0,33.7,0.0,2.0,33.7,60.1,6.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1944,16.0,LOCID000044,-99.9,14.0,-99.9,-99.9,-99.9,-99.9,1369.4,45.0,16.0,252.9,58.8,11.0,58.8,104.9,8.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1945,19.0,LOCID000044,-99.9,8.0,-99.9,-99.9,-99.9,-99.9,972.0,24.0,5.0,81.6,54.2,3.0,54.2,69.7,6.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1946,22.0,LOCID000044,-99.9,11.0,-99.9,-99.9,-99.9,-99.9,1016.3,32.0,7.0,204.9,137.7,4.0,69.2,188.8,7.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1947,20.0,LOCID000044,-99.9,6.0,-99.9,-99.9,-99.9,-99.9,843.3,21.0,8.0,111.9,44.3,4.0,44.3,85.3,6.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1948,15.0,LOCID000044,-99.9,14.0,-99.9,-99.9,-99.9,-99.9,985.3,32.0,8.0,132.9,0.0,4.0,41.8,90.4,7.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1949,22.0,LOCID000044,-99.9,8.0,-99.9,-99.9,-99.9,-99.9,1019.7,30.0,12.0,207.3,74.0,7.0,74.0,171.4,8.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1950,19.0,LOCID000044,-99.9,6.0,-99.9,-99.9,-99.9,-99.9,933.5,30.0,9.0,155.1,0.0,5.0,34.6,73.5,7.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1951,23.0,LOCID000044,-99.9,7.0,-99.9,-99.9,-99.9,-99.9,1076.2,38.0,11.0,174.0,0.0,7.0,32.4,86.7,7.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1952,15.0,LOCID000044,-99.9,10.0,-99.9,-99.9,-99.9,-99.9,1158.1,43.0,9.0,30.3,0.0,2.0,30.3,67.8,6.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1953,42.0,LOCID000044,-99.9,7.0,-99.9,-99.9,-99.9,-99.9,939.0,27.0,9.0,231.1,0.0,8.0,40.1,117.5,7.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1954,13.0,LOCID000044,-99.9,10.0,-99.9,-99.9,-99.9,-99.9,1291.3,37.0,15.0,423.4,98.5,12.0,51.6,155.5,8.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1955,15.0,LOCID000044,-99.9,10.0,-99.9,-99.9,-99.9,-99.9,1279.6,46.0,12.0,121.6,56.6,3.0,56.6,102.1,7.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1956,13.0,LOCID000044,-99.9,11.0,-99.9,-99.9,-99.9,-99.9,1247.7,51.0,13.0,200.5,45.4,8.0,45.4,69.1,8.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1957,18.0,LOCID000044,-99.9,7.0,-99.9,-99.9,-99.9,-99.9,1159.3,39.0,15.0,305.9,52.6,10.0,52.6,92.6,8.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1958,15.0,LOCID000044,-99.9,7.0,-99.9,-99.9,-99.9,-99.9,1153.7,40.0,11.0,198.5,44.4,7.0,44.4,67.3,8.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1959,26.0,LOCID000044,-99.9,6.0,-99.9,-99.9,-99.9,-99.9,894.2,26.0,14.0,220.0,47.9,8.0,47.9,103.0,7.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1960,11.0,LOCID000044,-99.9,8.0,-99.9,-99.9,-99.9,-99.9,1211.9,39.0,11.0,146.9,82.9,6.0,82.9,128.3,8.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1961,21.0,LOCID000044,-99.9,11.0,-99.9,-99.9,-99.9,-99.9,1040.9,30.0,12.0,221.9,94.1,7.0,49.5,81.0,8.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1962,27.0,LOCID000044,-99.9,8.0,-99.9,-99.9,-99.9,-99.9,1042.0,34.0,9.0,165.8,0.0,6.0,37.4,98.3,7.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1963,17.0,LOCID000044,-99.9,8.0,-99.9,-99.9,-99.9,-99.9,1136.4,37.0,14.0,207.9,108.5,6.0,54.5,81.5,8.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1964,18.0,LOCID000044,-99.9,8.0,-99.9,-99.9,-99.9,-99.9,1161.6,35.0,14.0,286.9,61.4,8.0,61.4,87.0,8.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1965,17.0,LOCID000044,-99.9,12.0,-99.9,-99.9,-99.9,-99.9,1481.3,43.0,16.0,386.2,72.2,10.0,72.2,119.3,8.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1966,13.0,LOCID000044,-99.9,8.0,-99.9,-99.9,-99.9,-99.9,1476.2,49.0,18.0,401.7,91.8,12.0,46.2,110.6,8.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1967,10.0,LOCID000044,-99.9,9.0,-99.9,-99.9,-99.9,-99.9,1206.1,38.0,10.0,215.7,83.7,6.0,83.7,97.4,8.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1968,22.0,LOCID000044,-99.9,11.0,-99.9,-99.9,-99.9,-99.9,1187.1,35.0,14.0,348.9,98.5,10.0,49.6,88.8,8.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1969,34.0,LOCID000044,-99.9,7.0,-99.9,-99.9,-99.9,-99.9,1046.8,37.0,10.0,169.8,46.7,5.0,46.7,81.5,8.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1970,22.0,LOCID000044,-99.9,15.0,-99.9,-99.9,-99.9,-99.9,1237.5,37.0,5.0,180.0,136.9,4.0,91.2,150.1,7.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1971,19.0,LOCID000044,-99.9,12.0,-99.9,-99.9,-99.9,-99.9,1028.3,38.0,12.0,178.2,78.7,5.0,78.7,120.7,8.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1972,21.0,LOCID000044,-99.9,8.0,-99.9,-99.9,-99.9,-99.9,890.2,22.0,12.0,222.4,0.0,8.0,40.1,84.5,7.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1973,36.0,LOCID000044,-99.9,8.0,-99.9,-99.9,-99.9,-99.9,1096.9,32.0,8.0,226.7,112.2,7.0,62.4,79.9,7.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1974,18.0,LOCID000044,-99.9,9.0,-99.9,-99.9,-99.9,-99.9,1293.1,40.0,13.0,266.1,47.8,8.0,47.8,97.4,8.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1975,24.0,LOCID000044,-99.9,7.0,-99.9,-99.9,-99.9,-99.9,1100.5,44.0,14.0,177.1,0.0,7.0,42.0,135.7,9.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1976,22.0,LOCID000044,-99.9,7.0,-99.9,-99.9,-99.9,-99.9,898.3,26.0,7.0,142.5,81.6,4.0,81.6,137.9,7.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1977,14.0,LOCID000044,-99.9,9.0,-99.9,-99.9,-99.9,-99.9,1309.3,42.0,15.0,304.4,84.3,10.0,84.3,91.9,9.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1978,20.0,LOCID000044,-99.9,8.0,-99.9,-99.9,-99.9,-99.9,1307.5,44.0,16.0,354.5,66.5,10.0,66.5,104.3,8.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
1979,21.0,LOCID000044,-99.9,11.0,-99.9,-99.9,-99.9,-99.9,1503.9,47.0,19.0,508.7,236.6,13.0,116.8,215.7,9.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,HOHENPEISSENBERG
